region,date,cases
NA Andorra,2020-07-10,855
NA Andorra,2020-07-11,855
NA Andorra,2020-07-12,855
NA Andorra,2020-07-13,858
NA Andorra,2020-07-14,861
NA Andorra,2020-07-15,862
NA Andorra,2020-07-16,877
NA Andorra,2020-07-17,880
NA Andorra,2020-07-18,880
NA Andorra,2020-07-19,880
NA Andorra,2020-07-20,884
NA Andorra,2020-07-21,884
NA Andorra,2020-07-22,889
NA Andorra,2020-07-23,889
NA Andorra,2020-07-24,897
NA Andorra,2020-07-25,897
NA Andorra,2020-07-26,897
NA Andorra,2020-07-27,907
NA Andorra,2020-07-28,907
NA Andorra,2020-07-29,918
NA Andorra,2020-07-30,922
NA Andorra,2020-07-31,925
NA Andorra,2020-08-01,925
NA Andorra,2020-08-02,925
NA Andorra,2020-08-03,937
NA Andorra,2020-08-04,939
NA Andorra,2020-08-05,939
NA Andorra,2020-08-06,944
NA Andorra,2020-08-07,955
NA Andorra,2020-08-08,955
NA Andorra,2020-08-09,955
NA Andorra,2020-08-10,963
NA Andorra,2020-08-11,963
NA Andorra,2020-08-12,977
NA Andorra,2020-08-13,981
NA Andorra,2020-08-14,989
NA Andorra,2020-08-15,989
NA Andorra,2020-08-16,989
NA Andorra,2020-08-17,1005
NA Andorra,2020-08-18,1005
NA Andorra,2020-08-19,1024
NA Andorra,2020-08-20,1024
NA Andorra,2020-08-21,1045
NA Andorra,2020-08-22,1045
NA Andorra,2020-08-23,1045
NA Andorra,2020-08-24,1060
NA Andorra,2020-08-25,1060
NA Andorra,2020-08-26,1098
NA Andorra,2020-08-27,1098
NA Andorra,2020-08-28,1124
NA Andorra,2020-08-29,1124
NA Andorra,2020-08-30,1124
NA Angola,2020-01-22,0
NA Angola,2020-01-23,0
NA Angola,2020-01-24,0
NA Angola,2020-01-25,0
NA Angola,2020-01-26,0
NA Angola,2020-01-27,0
NA Angola,2020-01-28,0
NA Angola,2020-01-29,0
NA Angola,2020-01-30,0
NA Angola,2020-01-31,0
NA Angola,2020-02-01,0
NA Angola,2020-02-02,0
NA Angola,2020-02-03,0
NA Angola,2020-02-04,0
NA Angola,2020-02-05,0
NA Angola,2020-02-06,0
NA Angola,2020-02-07,0
NA Angola,2020-02-08,0
NA Angola,2020-02-09,0
NA Angola,2020-02-10,0
NA Angola,2020-02-11,0
NA Angola,2020-02-12,0
NA Angola,2020-02-13,0
NA Angola,2020-02-14,0
NA Angola,2020-02-15,0
NA Angola,2020-02-16,0
NA Angola,2020-02-17,0
NA Angola,2020-02-18,0
NA Angola,2020-02-19,0
NA Angola,2020-02-20,0
NA Angola,2020-02-21,0
NA Angola,2020-02-22,0
NA Angola,2020-02-23,0
NA Angola,2020-02-24,0
NA Angola,2020-02-25,0
NA Angola,2020-02-26,0
NA Angola,2020-02-27,0
NA Angola,2020-02-28,0
NA Angola,2020-02-29,0
NA Angola,2020-03-01,0
NA Angola,2020-03-02,0
NA Angola,2020-03-03,0
NA Angola,2020-03-04,0
NA Angola,2020-03-05,0
NA Angola,2020-03-06,0
NA Angola,2020-03-07,0
NA Angola,2020-03-08,0
NA Angola,2020-03-09,0
NA Angola,2020-03-10,0
NA Angola,2020-03-11,0
NA Angola,2020-03-12,0
NA Angola,2020-03-13,0
NA Angola,2020-03-14,0
NA Angola,2020-03-15,0
NA Angola,2020-03-16,0
NA Angola,2020-03-17,0
NA Angola,2020-03-18,0
NA Angola,2020-03-19,0
NA Angola,2020-03-20,1
NA Angola,2020-03-21,2
NA Angola,2020-03-22,2
NA Angola,2020-03-23,3
NA Angola,2020-03-24,3
NA Angola,2020-03-25,3
NA Angola,2020-03-26,4
NA Angola,2020-03-27,4
NA Angola,2020-03-28,5
NA Angola,2020-03-29,7
NA Angola,2020-03-30,7
NA Angola,2020-03-31,7
NA Angola,2020-04-01,8
NA Angola,2020-04-02,8
NA Angola,2020-04-03,8
NA Angola,2020-04-04,10
NA Angola,2020-04-05,14
NA Angola,2020-04-06,16
NA Angola,2020-04-07,17
NA Angola,2020-04-08,19
NA Angola,2020-04-09,19
NA Angola,2020-04-10,19
NA Angola,2020-04-11,19
NA Angola,2020-04-12,19
NA Angola,2020-04-13,19
NA Angola,2020-04-14,19
NA Angola,2020-04-15,19
NA Angola,2020-04-16,19
NA Angola,2020-04-17,19
NA Angola,2020-04-18,24
NA Angola,2020-04-19,24
NA Angola,2020-04-20,24
NA Angola,2020-04-21,24
NA Angola,2020-04-22,25
NA Angola,2020-04-23,25
NA Angola,2020-04-24,25
NA Angola,2020-04-25,25
NA Angola,2020-04-26,26
NA Angola,2020-04-27,27
NA Angola,2020-04-28,27
NA Angola,2020-04-29,27
NA Angola,2020-04-30,27
NA Angola,2020-05-01,30
NA Angola,2020-05-02,35
NA Angola,2020-05-03,35
NA Angola,2020-05-04,35
NA Angola,2020-05-05,36
NA Angola,2020-05-06,36
NA Angola,2020-05-07,36
NA Angola,2020-05-08,43
NA Angola,2020-05-09,43
NA Angola,2020-05-10,45
NA Angola,2020-05-11,45
NA Angola,2020-05-12,45
NA Angola,2020-05-13,45
NA Angola,2020-05-14,48
NA Angola,2020-05-15,48
NA Angola,2020-05-16,48
NA Angola,2020-05-17,48
NA Angola,2020-05-18,50
NA Angola,2020-05-19,52
NA Angola,2020-05-20,52
NA Angola,2020-05-21,58
NA Angola,2020-05-22,60
NA Angola,2020-05-23,61
NA Angola,2020-05-24,69
NA Angola,2020-05-25,70
NA Angola,2020-05-26,70
NA Angola,2020-05-27,71
NA Angola,2020-05-28,74
NA Angola,2020-05-29,81
NA Angola,2020-05-30,84
NA Angola,2020-05-31,86
NA Angola,2020-06-01,86
NA Angola,2020-06-02,86
NA Angola,2020-06-03,86
NA Angola,2020-06-04,86
NA Angola,2020-06-05,86
NA Angola,2020-06-06,88
NA Angola,2020-06-07,91
NA Angola,2020-06-08,92
NA Angola,2020-06-09,96
NA Angola,2020-06-10,113
NA Angola,2020-06-11,118
NA Angola,2020-06-12,130
NA Angola,2020-06-13,138
NA Angola,2020-06-14,140
NA Angola,2020-06-15,142
NA Angola,2020-06-16,148
NA Angola,2020-06-17,155
NA Angola,2020-06-18,166
NA Angola,2020-06-19,172
NA Angola,2020-06-20,176
NA Angola,2020-06-21,183
NA Angola,2020-06-22,186
NA Angola,2020-06-23,189
NA Angola,2020-06-24,197
NA Angola,2020-06-25,212
NA Angola,2020-06-26,212
NA Angola,2020-06-27,259
NA Angola,2020-06-28,267
NA Angola,2020-06-29,276
NA Angola,2020-06-30,284
NA Angola,2020-07-01,291
NA Angola,2020-07-02,315
NA Angola,2020-07-03,328
NA Angola,2020-07-04,346
NA Angola,2020-07-05,346
NA Angola,2020-07-06,346
NA Angola,2020-07-07,386
NA Angola,2020-07-08,386
NA Angola,2020-07-09,396
NA Angola,2020-07-10,458
NA Angola,2020-07-11,462
NA Angola,2020-07-12,506
NA Angola,2020-07-13,525
NA Angola,2020-07-14,541
NA Angola,2020-07-15,576
NA Angola,2020-07-16,607
NA Angola,2020-07-17,638
NA Angola,2020-07-18,687
NA Angola,2020-07-19,705
NA Angola,2020-07-20,749
NA Angola,2020-07-21,779
NA Angola,2020-07-22,812
NA Angola,2020-07-23,851
NA Angola,2020-07-24,880
NA Angola,2020-07-25,916
NA Angola,2020-07-26,932
NA Angola,2020-07-27,950
NA Angola,2020-07-28,1000
NA Angola,2020-07-29,1078
NA Angola,2020-07-30,1109
NA Angola,2020-07-31,1148
NA Angola,2020-08-01,1164
NA Angola,2020-08-02,1199
NA Angola,2020-08-03,1280
NA Angola,2020-08-04,1344
NA Angola,2020-08-05,1395
NA Angola,2020-08-06,1483
NA Angola,2020-08-07,1538
NA Angola,2020-08-08,1572
NA Angola,2020-08-09,1672
NA Angola,2020-08-10,1679
NA Angola,2020-08-11,1735
NA Angola,2020-08-12,1762
NA Angola,2020-08-13,1815
NA Angola,2020-08-14,1852
NA Angola,2020-08-15,1879
NA Angola,2020-08-16,1906
NA Angola,2020-08-17,1935
NA Angola,2020-08-18,1966
NA Angola,2020-08-19,2015
NA Angola,2020-08-20,2044
NA Angola,2020-08-21,2068
NA Angola,2020-08-22,2134
NA Angola,2020-08-23,2171
NA Angola,2020-08-24,2222
NA Angola,2020-08-25,2283
NA Angola,2020-08-26,2332
NA Angola,2020-08-27,2415
NA Angola,2020-08-28,2471
NA Angola,2020-08-29,2551
NA Angola,2020-08-30,2624
NA Antigua and Barbuda,2020-01-22,0
NA Antigua and Barbuda,2020-01-23,0
NA Antigua and Barbuda,2020-01-24,0
NA Antigua and Barbuda,2020-01-25,0
NA Antigua and Barbuda,2020-01-26,0
NA Antigua and Barbuda,2020-01-27,0
NA Antigua and Barbuda,2020-01-28,0
NA Antigua and Barbuda,2020-01-29,0
NA Antigua and Barbuda,2020-01-30,0
NA Antigua and Barbuda,2020-01-31,0
NA Antigua and Barbuda,2020-02-01,0
NA Antigua and Barbuda,2020-02-02,0
NA Antigua and Barbuda,2020-02-03,0
NA Antigua and Barbuda,2020-02-04,0
NA Antigua and Barbuda,2020-02-05,0
NA Antigua and Barbuda,2020-02-06,0
NA Antigua and Barbuda,2020-02-07,0
NA Antigua and Barbuda,2020-02-08,0
NA Antigua and Barbuda,2020-02-09,0
NA Antigua and Barbuda,2020-02-10,0
NA Antigua and Barbuda,2020-02-11,0
NA Antigua and Barbuda,2020-02-12,0
NA Antigua and Barbuda,2020-02-13,0
NA Antigua and Barbuda,2020-02-14,0
NA Antigua and Barbuda,2020-02-15,0
NA Antigua and Barbuda,2020-02-16,0
NA Antigua and Barbuda,2020-02-17,0
NA Antigua and Barbuda,2020-02-18,0
NA Antigua and Barbuda,2020-02-19,0
NA Antigua and Barbuda,2020-02-20,0
NA Antigua and Barbuda,2020-02-21,0
NA Antigua and Barbuda,2020-02-22,0
NA Antigua and Barbuda,2020-02-23,0
NA Antigua and Barbuda,2020-02-24,0
NA Antigua and Barbuda,2020-02-25,0
NA Antigua and Barbuda,2020-02-26,0
NA Antigua and Barbuda,2020-02-27,0
NA Antigua and Barbuda,2020-02-28,0
NA Antigua and Barbuda,2020-02-29,0
NA Antigua and Barbuda,2020-03-01,0
NA Antigua and Barbuda,2020-03-02,0
NA Antigua and Barbuda,2020-03-03,0
NA Antigua and Barbuda,2020-03-04,0
NA Antigua and Barbuda,2020-03-05,0
NA Antigua and Barbuda,2020-03-06,0
NA Antigua and Barbuda,2020-03-07,0
NA Antigua and Barbuda,2020-03-08,0
NA Antigua and Barbuda,2020-03-09,0
NA Antigua and Barbuda,2020-03-10,0
NA Antigua and Barbuda,2020-03-11,0
NA Antigua and Barbuda,2020-03-12,0
NA Antigua and Barbuda,2020-03-13,1
NA Antigua and Barbuda,2020-03-14,1
NA Antigua and Barbuda,2020-03-15,1
NA Antigua and Barbuda,2020-03-16,1
NA Antigua and Barbuda,2020-03-17,1
NA Antigua and Barbuda,2020-03-18,1
NA Antigua and Barbuda,2020-03-19,1
NA Antigua and Barbuda,2020-03-20,1
NA Antigua and Barbuda,2020-03-21,1
NA Antigua and Barbuda,2020-03-22,1
NA Antigua and Barbuda,2020-03-23,3
NA Antigua and Barbuda,2020-03-24,3
NA Antigua and Barbuda,2020-03-25,3
NA Antigua and Barbuda,2020-03-26,7
NA Antigua and Barbuda,2020-03-27,7
NA Antigua and Barbuda,2020-03-28,7
NA Antigua and Barbuda,2020-03-29,7
NA Antigua and Barbuda,2020-03-30,7
NA Antigua and Barbuda,2020-03-31,7
NA Antigua and Barbuda,2020-04-01,7
NA Antigua and Barbuda,2020-04-02,9
NA Antigua and Barbuda,2020-04-03,15
NA Antigua and Barbuda,2020-04-04,15
NA Antigua and Barbuda,2020-04-05,15
NA Antigua and Barbuda,2020-04-06,15
NA Antigua and Barbuda,2020-04-07,19
NA Antigua and Barbuda,2020-04-08,19
NA Antigua and Barbuda,2020-04-09,19
NA Antigua and Barbuda,2020-04-10,19
NA Antigua and Barbuda,2020-04-11,21
NA Antigua and Barbuda,2020-04-12,21
NA Antigua and Barbuda,2020-04-13,23
NA Antigua and Barbuda,2020-04-14,23
NA Antigua and Barbuda,2020-04-15,23
NA Antigua and Barbuda,2020-04-16,23
NA Antigua and Barbuda,2020-04-17,23
NA Antigua and Barbuda,2020-04-18,23
NA Antigua and Barbuda,2020-04-19,23
NA Antigua and Barbuda,2020-04-20,23
NA Antigua and Barbuda,2020-04-21,23
NA Antigua and Barbuda,2020-04-22,24
NA Antigua and Barbuda,2020-04-23,24
NA Antigua and Barbuda,2020-04-24,24
NA Antigua and Barbuda,2020-04-25,24
NA Antigua and Barbuda,2020-04-26,24
NA Antigua and Barbuda,2020-04-27,24
NA Antigua and Barbuda,2020-04-28,24
NA Antigua and Barbuda,2020-04-29,24
NA Antigua and Barbuda,2020-04-30,24
NA Antigua and Barbuda,2020-05-01,25
NA Antigua and Barbuda,2020-05-02,25
NA Antigua and Barbuda,2020-05-03,25
NA Antigua and Barbuda,2020-05-04,25
NA Antigua and Barbuda,2020-05-05,25
NA Antigua and Barbuda,2020-05-06,25
NA Antigua and Barbuda,2020-05-07,25
NA Antigua and Barbuda,2020-05-08,25
NA Antigua and Barbuda,2020-05-09,25
NA Antigua and Barbuda,2020-05-10,25
NA Antigua and Barbuda,2020-05-11,25
NA Antigua and Barbuda,2020-05-12,25
NA Antigua and Barbuda,2020-05-13,25
NA Antigua and Barbuda,2020-05-14,25
NA Antigua and Barbuda,2020-05-15,25
NA Antigua and Barbuda,2020-05-16,25
NA Antigua and Barbuda,2020-05-17,25
NA Antigua and Barbuda,2020-05-18,25
NA Antigua and Barbuda,2020-05-19,25
NA Antigua and Barbuda,2020-05-20,25
NA Antigua and Barbuda,2020-05-21,25
NA Antigua and Barbuda,2020-05-22,25
NA Antigua and Barbuda,2020-05-23,25
NA Antigua and Barbuda,2020-05-24,25
NA Antigua and Barbuda,2020-05-25,25
NA Antigua and Barbuda,2020-05-26,25
NA Antigua and Barbuda,2020-05-27,25
NA Antigua and Barbuda,2020-05-28,25
NA Antigua and Barbuda,2020-05-29,25
NA Antigua and Barbuda,2020-05-30,25
NA Antigua and Barbuda,2020-05-31,26
NA Antigua and Barbuda,2020-06-01,26
NA Antigua and Barbuda,2020-06-02,26
NA Antigua and Barbuda,2020-06-03,26
NA Antigua and Barbuda,2020-06-04,26
NA Antigua and Barbuda,2020-06-05,26
NA Antigua and Barbuda,2020-06-06,26
NA Antigua and Barbuda,2020-06-07,26
NA Antigua and Barbuda,2020-06-08,26
NA Antigua and Barbuda,2020-06-09,26
NA Antigua and Barbuda,2020-06-10,26
NA Antigua and Barbuda,2020-06-11,26
NA Antigua and Barbuda,2020-06-12,26
NA Antigua and Barbuda,2020-06-13,26
NA Antigua and Barbuda,2020-06-14,26
NA Antigua and Barbuda,2020-06-15,26
NA Antigua and Barbuda,2020-06-16,26
NA Antigua and Barbuda,2020-06-17,26
NA Antigua and Barbuda,2020-06-18,26
NA Antigua and Barbuda,2020-06-19,26
NA Antigua and Barbuda,2020-06-20,26
NA Antigua and Barbuda,2020-06-21,26
NA Antigua and Barbuda,2020-06-22,26
NA Antigua and Barbuda,2020-06-23,26
NA Antigua and Barbuda,2020-06-24,26
NA Antigua and Barbuda,2020-06-25,65
NA Antigua and Barbuda,2020-06-26,65
NA Antigua and Barbuda,2020-06-27,65
NA Antigua and Barbuda,2020-06-28,69
NA Antigua and Barbuda,2020-06-29,69
NA Antigua and Barbuda,2020-06-30,69
NA Antigua and Barbuda,2020-07-01,69
NA Antigua and Barbuda,2020-07-02,69
NA Antigua and Barbuda,2020-07-03,68
NA Antigua and Barbuda,2020-07-04,68
NA Antigua and Barbuda,2020-07-05,68
NA Antigua and Barbuda,2020-07-06,70
NA Antigua and Barbuda,2020-07-07,70
NA Antigua and Barbuda,2020-07-08,70
NA Antigua and Barbuda,2020-07-09,73
NA Antigua and Barbuda,2020-07-10,74
NA Antigua and Barbuda,2020-07-11,74
NA Antigua and Barbuda,2020-07-12,74
NA Antigua and Barbuda,2020-07-13,74
NA Antigua and Barbuda,2020-07-14,74
NA Antigua and Barbuda,2020-07-15,74
NA Antigua and Barbuda,2020-07-16,74
NA Antigua and Barbuda,2020-07-17,76
NA Antigua and Barbuda,2020-07-18,76
NA Antigua and Barbuda,2020-07-19,76
NA Antigua and Barbuda,2020-07-20,76
NA Antigua and Barbuda,2020-07-21,76
NA Antigua and Barbuda,2020-07-22,76
NA Antigua and Barbuda,2020-07-23,76
NA Antigua and Barbuda,2020-07-24,82
NA Antigua and Barbuda,2020-07-25,82
NA Antigua and Barbuda,2020-07-26,82
NA Antigua and Barbuda,2020-07-27,86
NA Antigua and Barbuda,2020-07-28,86
NA Antigua and Barbuda,2020-07-29,91
NA Antigua and Barbuda,2020-07-30,91
NA Antigua and Barbuda,2020-07-31,91
NA Antigua and Barbuda,2020-08-01,91
NA Antigua and Barbuda,2020-08-02,91
NA Antigua and Barbuda,2020-08-03,92
NA Antigua and Barbuda,2020-08-04,92
NA Antigua and Barbuda,2020-08-05,92
NA Antigua and Barbuda,2020-08-06,92
NA Antigua and Barbuda,2020-08-07,92
NA Antigua and Barbuda,2020-08-08,92
NA Antigua and Barbuda,2020-08-09,92
NA Antigua and Barbuda,2020-08-10,92
NA Antigua and Barbuda,2020-08-11,92
NA Antigua and Barbuda,2020-08-12,92
NA Antigua and Barbuda,2020-08-13,92
NA Antigua and Barbuda,2020-08-14,93
NA Antigua and Barbuda,2020-08-15,93
NA Antigua and Barbuda,2020-08-16,93
NA Antigua and Barbuda,2020-08-17,93
NA Antigua and Barbuda,2020-08-18,93
NA Antigua and Barbuda,2020-08-19,94
NA Antigua and Barbuda,2020-08-20,94
NA Antigua and Barbuda,2020-08-21,94
NA Antigua and Barbuda,2020-08-22,94
NA Antigua and Barbuda,2020-08-23,94
NA Antigua and Barbuda,2020-08-24,94
NA Antigua and Barbuda,2020-08-25,94
NA Antigua and Barbuda,2020-08-26,94
NA Antigua and Barbuda,2020-08-27,94
NA Antigua and Barbuda,2020-08-28,94
NA Antigua and Barbuda,2020-08-29,94
NA Antigua and Barbuda,2020-08-30,94
NA Argentina,2020-01-22,0
NA Argentina,2020-01-23,0
NA Argentina,2020-01-24,0
NA Argentina,2020-01-25,0
NA Argentina,2020-01-26,0
NA Argentina,2020-01-27,0
NA Argentina,2020-01-28,0
NA Argentina,2020-01-29,0
NA Argentina,2020-01-30,0
NA Argentina,2020-01-31,0
NA Argentina,2020-02-01,0
NA Argentina,2020-02-02,0
NA Argentina,2020-02-03,0
NA Argentina,2020-02-04,0
NA Argentina,2020-02-05,0
NA Argentina,2020-02-06,0
NA Argentina,2020-02-07,0
NA Argentina,2020-02-08,0
NA Argentina,2020-02-09,0
NA Argentina,2020-02-10,0
NA Argentina,2020-02-11,0
NA Argentina,2020-02-12,0
NA Argentina,2020-02-13,0
NA Argentina,2020-02-14,0
NA Argentina,2020-02-15,0
NA Argentina,2020-02-16,0
NA Argentina,2020-02-17,0
NA Argentina,2020-02-18,0
NA Argentina,2020-02-19,0
NA Argentina,2020-02-20,0
NA Argentina,2020-02-21,0
NA Argentina,2020-02-22,0
NA Argentina,2020-02-23,0
NA Argentina,2020-02-24,0
NA Argentina,2020-02-25,0
NA Argentina,2020-02-26,0
NA Argentina,2020-02-27,0
NA Argentina,2020-02-28,0
NA Argentina,2020-02-29,0
NA Argentina,2020-03-01,0
NA Argentina,2020-03-02,0
NA Argentina,2020-03-03,1
NA Argentina,2020-03-04,1
NA Argentina,2020-03-05,1
NA Argentina,2020-03-06,2
NA Argentina,2020-03-07,8
NA Argentina,2020-03-08,12
NA Argentina,2020-03-09,12
NA Argentina,2020-03-10,17
NA Argentina,2020-03-11,19
NA Argentina,2020-03-12,19
NA Argentina,2020-03-13,31
NA Argentina,2020-03-14,34
NA Argentina,2020-03-15,45
NA Argentina,2020-03-16,56
NA Argentina,2020-03-17,68
NA Argentina,2020-03-18,79
NA Argentina,2020-03-19,97
NA Argentina,2020-03-20,128
NA Argentina,2020-03-21,158
NA Argentina,2020-03-22,266
NA Argentina,2020-03-23,301
NA Argentina,2020-03-24,387
NA Argentina,2020-03-25,387
NA Argentina,2020-03-26,502
NA Argentina,2020-03-27,589
NA Argentina,2020-03-28,690
NA Argentina,2020-03-29,745
NA Argentina,2020-03-30,820
NA Argentina,2020-03-31,1054
NA Argentina,2020-04-01,1054
NA Argentina,2020-04-02,1133
NA Argentina,2020-04-03,1265
NA Argentina,2020-04-04,1451
NA Argentina,2020-04-05,1451
NA Argentina,2020-04-06,1554
NA Argentina,2020-04-07,1628
NA Argentina,2020-04-08,1715
NA Argentina,2020-04-09,1795
NA Argentina,2020-04-10,1975
NA Argentina,2020-04-11,1975
NA Argentina,2020-04-12,2142
NA Argentina,2020-04-13,2208
NA Argentina,2020-04-14,2277
NA Argentina,2020-04-15,2443
NA Argentina,2020-04-16,2571
NA Argentina,2020-04-17,2669
NA Argentina,2020-04-18,2758
NA Argentina,2020-04-19,2839
NA Argentina,2020-04-20,2941
NA Argentina,2020-04-21,3031
NA Argentina,2020-04-22,3144
NA Argentina,2020-04-23,3435
NA Argentina,2020-04-24,3607
NA Argentina,2020-04-25,3780
NA Argentina,2020-04-26,3892
NA Argentina,2020-04-27,4003
NA Argentina,2020-04-28,4127
NA Argentina,2020-04-29,4285
NA Argentina,2020-04-30,4428
NA Argentina,2020-05-01,4532
NA Argentina,2020-05-02,4681
NA Argentina,2020-05-03,4783
NA Argentina,2020-05-04,4887
NA Argentina,2020-05-05,5020
NA Argentina,2020-05-06,5208
NA Argentina,2020-05-07,5371
NA Argentina,2020-05-08,5611
NA Argentina,2020-05-09,5776
NA Argentina,2020-05-10,6034
NA Argentina,2020-05-11,6278
NA Argentina,2020-05-12,6563
NA Argentina,2020-05-13,6879
NA Argentina,2020-05-14,7134
NA Argentina,2020-05-15,7479
NA Argentina,2020-05-16,7805
NA Argentina,2020-05-17,8068
NA Argentina,2020-05-18,8371
NA Argentina,2020-05-19,8809
NA Argentina,2020-05-20,9283
NA Argentina,2020-05-21,9931
NA Argentina,2020-05-22,10649
NA Argentina,2020-05-23,11353
NA Argentina,2020-05-24,12076
NA Argentina,2020-05-25,12628
NA Argentina,2020-05-26,13228
NA Argentina,2020-05-27,13933
NA Argentina,2020-05-28,14702
NA Argentina,2020-05-29,15419
NA Argentina,2020-05-30,16214
NA Argentina,2020-05-31,16851
NA Argentina,2020-06-01,17415
NA Argentina,2020-06-02,18319
NA Argentina,2020-06-03,19268
NA Argentina,2020-06-04,20197
NA Argentina,2020-06-05,21037
NA Argentina,2020-06-06,22020
NA Argentina,2020-06-07,22794
NA Argentina,2020-06-08,23620
NA Argentina,2020-06-09,24761
NA Argentina,2020-06-10,25987
NA Argentina,2020-06-11,27373
NA Argentina,2020-06-12,28764
NA Argentina,2020-06-13,30295
NA Argentina,2020-06-14,31577
NA Argentina,2020-06-15,32785
NA Argentina,2020-06-16,34159
NA Argentina,2020-06-17,35552
NA Argentina,2020-06-18,37510
NA Argentina,2020-06-19,39570
NA Argentina,2020-06-20,41204
NA Argentina,2020-06-21,42785
NA Argentina,2020-06-22,44931
NA Argentina,2020-06-23,47203
NA Argentina,2020-06-24,49851
NA Argentina,2020-06-25,52457
NA Argentina,2020-06-26,55343
NA Argentina,2020-06-27,57744
NA Argentina,2020-06-28,59933
NA Argentina,2020-06-29,62268
NA Argentina,2020-06-30,64530
NA Argentina,2020-07-01,67197
NA Argentina,2020-07-02,69941
NA Argentina,2020-07-03,72786
NA Argentina,2020-07-04,75376
NA Argentina,2020-07-05,77815
NA Argentina,2020-07-06,80447
NA Argentina,2020-07-07,83426
NA Argentina,2020-07-08,87030
NA Argentina,2020-07-09,90693
NA Argentina,2020-07-10,94060
NA Argentina,2020-07-11,97509
NA Argentina,2020-07-12,100166
NA Argentina,2020-07-13,103265
NA Argentina,2020-07-14,106910
NA Argentina,2020-07-15,111146
NA Argentina,2020-07-16,114783
NA Argentina,2020-07-17,119301
NA Argentina,2020-07-18,122524
NA Argentina,2020-07-19,126755
NA Argentina,2020-07-20,130774
NA Argentina,2020-07-21,136118
NA Argentina,2020-07-22,141900
NA Argentina,2020-07-23,148027
NA Argentina,2020-07-24,153520
NA Argentina,2020-07-25,158334
NA Argentina,2020-07-26,162526
NA Argentina,2020-07-27,167416
NA Argentina,2020-07-28,173355
NA Argentina,2020-07-29,178996
NA Argentina,2020-07-30,185373
NA Argentina,2020-07-31,191302
NA Argentina,2020-08-01,196543
NA Argentina,2020-08-02,201919
NA Argentina,2020-08-03,206743
NA Argentina,2020-08-04,213535
NA Argentina,2020-08-05,220682
NA Argentina,2020-08-06,228195
NA Argentina,2020-08-07,235677
NA Argentina,2020-08-08,241811
NA Argentina,2020-08-09,246499
NA Argentina,2020-08-10,253868
NA Argentina,2020-08-11,260911
NA Argentina,2020-08-12,268574
NA Argentina,2020-08-13,276072
NA Argentina,2020-08-14,282437
NA Argentina,2020-08-15,289100
NA Argentina,2020-08-16,294569
NA Argentina,2020-08-17,299126
NA Argentina,2020-08-18,305966
NA Argentina,2020-08-19,312659
NA Argentina,2020-08-20,320884
NA Argentina,2020-08-21,329043
NA Argentina,2020-08-22,336802
NA Argentina,2020-08-23,342154
NA Argentina,2020-08-24,350867
NA Argentina,2020-08-25,359638
NA Argentina,2020-08-26,370188
NA Argentina,2020-08-27,380292
NA Argentina,2020-08-28,392009
NA Argentina,2020-08-29,401239
NA Argentina,2020-08-30,408426
NA Armenia,2020-01-22,0
NA Armenia,2020-01-23,0
NA Armenia,2020-01-24,0
NA Armenia,2020-01-25,0
NA Armenia,2020-01-26,0
NA Armenia,2020-01-27,0
NA Armenia,2020-01-28,0
NA Armenia,2020-01-29,0
NA Armenia,2020-01-30,0
NA Armenia,2020-01-31,0
NA Armenia,2020-02-01,0
NA Armenia,2020-02-02,0
NA Armenia,2020-02-03,0
NA Armenia,2020-02-04,0
NA Armenia,2020-02-05,0
NA Armenia,2020-02-06,0
NA Armenia,2020-02-07,0
NA Armenia,2020-02-08,0
NA Armenia,2020-02-09,0
NA Armenia,2020-02-10,0
NA Armenia,2020-02-11,0
NA Armenia,2020-02-12,0
NA Armenia,2020-02-13,0
NA Armenia,2020-02-14,0
NA Armenia,2020-02-15,0
NA Armenia,2020-02-16,0
NA Armenia,2020-02-17,0
NA Armenia,2020-02-18,0
NA Armenia,2020-02-19,0
NA Armenia,2020-02-20,0
NA Armenia,2020-02-21,0
NA Armenia,2020-02-22,0
NA Armenia,2020-02-23,0
NA Armenia,2020-02-24,0
NA Armenia,2020-02-25,0
NA Armenia,2020-02-26,0
NA Armenia,2020-02-27,0
NA Armenia,2020-02-28,0
NA Armenia,2020-02-29,0
NA Armenia,2020-03-01,1
